Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
GRCA,PIAB 20,10/4/01,,From FMH 1029                                                                  ,5,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 20,8/19/02,,From FMH 1029                                                                  ,6,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 20,6/24/03,,From FMH 1029                                                                  ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 20,8/23/06,,From FMH 1029                                                                  ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 20,8/26/09 14:54,"Peach, Geldert, Gillespie",,11,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 20,7/12/10 9:03,"Brannfors, Flying, Koenig, Milich, Spannuth",,12,02Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 20,6/30/11 13:24,"Brannfors, Peach, Spannuth, Milich, Worthington, Jenkins",,13,02Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 20,8/12/14 20:29,"Ali, Brannfors, Byrne, Schawcross, Hill",,14,02Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 20,11/22/17 18:01,"McClure, Brannfors",,16,03Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 20,7/3/18 15:12,"MCCLURE,DANG,KATICH,BENSON  ",,17,03Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 21,,,,,,,PIAB,"lb,fw,jl",Forest,36.21949489,-112.0467429,405920,4008802,12,NAD83,,,9/11/06,,,8350,feet,208,202,18,17,"Bridle path to Ken Patrick Trailhead, Ken Patrick to Uncle Jim trailhead, Uncle Jim trailhead to junction appx 33 chains. Right fork to ref.stake, appx. 22.5 chains. Ref. stake on west side of trail just over a rise between a large PIPO and a small ABCO. ","Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIAB1D09:21,Uncle Jim Project Unit,"01Fire: Uncle Jim, RX, 10/30/2007, Moderate/Low Severity",,,,,,
GRCA,PIAB 21,9/11/06,,From FMH 1029                                                                  ,4,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 21,11/5/07,,From FMH 1029                                                                  ,5,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 21,7/22/08 8:17,"Brannfors, Spandl",,6,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 21,6/25/09 8:53,"H. Gillespie, M.J. Geldert, K. Koenig, J. Peach",,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 21,7/3/12 14:13,"Brannfors, Peach, Spannuth, Bunn, Milich, Byrne",,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 21,7/12/17 16:35,"BRANNFORS, McCLURE, COFFEE, SWAN",,9,01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 22,,,,,,,PIAB,,Forest,36.24937312,-112.0968699,401452,4012166,12,NAD83,,,6/8/96,,,8356,feet,275,250,15,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIAB1D09:22,Outlet Project Unit,"01Fire: Tiyo 1, RX, 8/20/1997, Moderate Severity",,,,,,
GRCA,PIAB 22,6/8/96,,From FMH 1029 ,4,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 22,10/4/97,,From FMH 1029 ,5,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 22,9/4/98,,From FMH 1029 ,6,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 22,9/17/99,,From FMH 1029                                                                  ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 22,6/21/02,,From FMH 1029                                                                  ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 22,7/17/07,,From FMH 1029                                                                  ,9,01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 22,7/13/17 14:41,"Brannfors, Talbert, Murdoch, McClure",,10,01Year20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 23,,,,,,,PIAB,,Forest,36.25938704,-112.1185157,399520,4013299,12,NAD83,,,6/9/96,,,8356,feet,5,191,1,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIAB1D09:23,Outlet Project Unit,,,,,,,
GRCA,PIAB 23,6/9/96,,From FMH 1029 ,0,PR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 23,9/19/99,,From FMH 1029                                                                  ,1,PR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 23,7/8/05,,From FMH 1029                                                                  ,2,PR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 23,8/3/10 9:22,"Brannfors, Peach, Geldert, Spannuth, Milich",,3,PR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 23,9/24/15 17:36,"ALI,  BRANNFORS,  HAMBY,  KOEHLER, LEACH",,4,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 24,,,,,,,PIAB,,Forest,36.34718562,-112.2954405,383756,4023236,12,NAD83,,,9/13/06,,,7966,feet,116,266,19,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIAB1D09:24,NW 5 Project Unit,"01Fire: NW 1,3,5, RX, 11/10/2007, Moderate/Low Severity",,,,,,
GRCA,PIAB 24,9/13/06,,From FMH 1029                                                                  ,4,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 24,11/14/07,,From FMH 1029                                                                  ,5,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 24,7/29/08 12:17,"Brannfors, Spandl",,6,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 24,9/2/09 16:05,"J. Peach, H. Gillespie, M. J. Geldert",,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 24,8/1/12 15:42,"Byrne, Peach, Milich, Jenkins",,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 24,8/3/17 16:21,"BRANNFORS, McCLURE, TALBERT, COFFEE",,9,01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,,,,,,,PIAB,,Forest,36.34262279,-112.2518644,387660,4022679,12,NAD83,,,6/25/93,,,8202,feet,118,195,9,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIAB1D09:25,NW 3 Project Unit,"01Fire: Northwest 3, RX, 9/21/1993, Moderate Severity","02Fire: NW 1,3,5, RX, 11/10/2007, Moderate/Low Severity",,,,,
GRCA,PIAB 25,6/25/93,,From FMH 1029 ,4,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,10/14/93,,From FMH 1029 ,5,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,6/7/94,,From FMH 1029 ,6,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,6/20/95,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,9/6/98,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,8/16/03,,From FMH 1029                                                                  ,9,01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,11/15/07,,From FMH 1029                                                                  ,11,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,7/31/08 14:03,"Brannfors, Spandl",,12,02Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,7/29/09 14:06,"Brannfors, Bunn",,13,02Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,8/6/12 17:22,"Byrne, Peach, Milich",,14,02Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 25,8/5/17 16:46,"Talbert, Brannfors, Coffee, McClure",,15,02Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 26,,,,,,,PIAB,,Forest,36.27056194,-112.0756804,403382,4014495,12,NAD83,,,8/26/08 14:29,,,8688,feet,326,27,7,,,"From the Developed Area, drive Hwy 67 north to the jct with the W1a Range Road across from the turnoff to Lindbergh Hill.  Turn south onto the W1a rd and travel 1.3 miles to the crest of a small rise for a good parking spot.  Barely a chain further along and slightly downhill from the hilltop is a white fir with a metal pole attached to its south side, supporting a wooden snowmobile route sign with an orange arrow in a yellow square on the east (left) side of the road.  The reference tag is affixed to this metal pole.  Ref. tag UTMs:  0402923e, 4014462 n.    Alternately, turn off Hwy 67 at the W1 rd and drive 0.9 miles to the jct with the W1a rd.  Turn north (right) onto the W1a rd and travel 3.5 miles to reach the ref. tag and feature on the east (right) side of the road.    From the reference tag hike ~23 chains at 85° up and over a small hill to reach the plot origin in a very subtle saddle.",,B:FPIAB1D09:26,Range Project Unit,"01Fire: Range, RX, 10/27/2012, Low Severity",,,,,,
GRCA,PIAB 26,8/26/08 14:29,"Brannfors, Spandl, Koenig, Peach",,0,PR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 26,9/18/12 15:29,"Brannfors, Peach, Hakanson, Mabry",,4,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 26,11/7/12 15:27,"Brannfors, Spannuth, Kohl, Engle",,5,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 26,6/18/13 16:14,"Peach, Milich, Jenkins, Byrne",,6,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 26,7/29/14 8:38,"Moran, Brannfors, Bryne, Hill",,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 26,6/28/17 9:43,"Brannfors, Murdoch, Talbert, McClure",,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 27,,,,,,,PIAB,,Forest,36.269338,-112.121542,399261,4014406,12,NAD83,,,9/15/01,,,8350,feet,0,100,12,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIAB1D09:27,Roost Project Unit,"01Fire: NR Slopes, Rx, 11/30/17,",,,,,,
GRCA,PIAB 27,9/15/01,,From FMH 1029                                                                  ,0,PR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 27,9/10/07,,From FMH 1029                                                                  ,1,PR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 27,6/26/13 16:38,"Peach, Milich, Jenkins, Byrne",,4,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 27,12/4/17 13:52,"Brannfors, McClure",,5,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIAB 27,7/12/18 16:37,"MURDOCH,  MARSHALL,  DANG,  VAUGHAN",,6,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 01,,,,,,,PIED,,Forest,36.02530718,-112.1286593,398307,3987345,12,NAD83,,,5/24/91,,,6890,feet,45,162,1,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:01,Entrance Project Unit,"01Fire: Entrance, RX, 6/6/1992, Low Severity",,,,,,
GRCA,PIED 01,5/24/91,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 01,7/21/92,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 01,6/16/93,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 01,5/19/94,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 01,6/13/97,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 02,,,,,,,PIED,,Forest,36.02915928,-112.1216665,398942,3987765,12,NAD83,,,6/16/94,,,6906,feet,10,250,3,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:02,Picnic Project Unit,"01Fire: Picnic, RX, 10/25/1994, Low Severity",,,,,,
GRCA,PIED 02,6/16/94,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 02,3/8/95,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 02,6/2/95,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 02,6/14/96,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 02,5/6/99,,From FMH 1029                                                                  ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 03,,,,,,,PIED,,Forest,36.02934982,-112.1253874,398607,3987790,12,NAD83,,,6/18/91,,,6880,feet,124,71,0,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:03,Entrance Project Unit,,,,,,,
GRCA,PIED 03,6/18/91,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 04,,,,,,,PIED,,Forest,36.02292006,-112.1332309,397892,3987085,12,NAD83,,,7/7/91,,,6847,feet,218,186,6,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:04,Entrance Project Unit,"01Fire: Entrance, RX, 6/6/1992, Low Severity",,,,,,
GRCA,PIED 04,7/7/91,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 04,7/11/92,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 04,6/16/93,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 04,7/2/94,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 04,7/23/97,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 05,,,,,,,PIED,,Forest,36.02491525,-112.1319832,398007,3987305,12,NAD83,,,7/19/91,,,6880,feet,115,266,5,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:05,Entrance Project Unit,"01Fire: Entrance, RX, 6/7/1992, Low Severity",,,,,,
GRCA,PIED 05,7/19/91,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 05,7/12/92,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 05,6/11/93,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 05,7/9/94,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 05,7/24/97,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 06,,,,,,,PIED,,Forest,36.0439505,-112.1449107,396867,3989430,12,NAD83,,,5/7/98,,,6850,feet,335,325,1,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:06,Topeka Project Unit,,,,,,,
GRCA,PIED 06,5/7/98,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 07,,,,,,,PIED,,Forest,36.0282249,-112.1193891,399146,3987659,12,NAD83,,,6/30/94,,,6906,feet,325,194,1,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:07,Picnic Project Unit,"01Fire: Picnic, RX, 10/25/1994, Low Severity",,,,,,
GRCA,PIED 07,6/30/94,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 07,11/14/94,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 07,6/2/95,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 07,6/17/96,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 07,5/3/99,,From FMH 1029                                                                  ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 08,,,,,,,PIED,,Forest,36.03313851,-112.1536337,396067,3988240,12,NAD83,,,6/20/92,,,6778,feet,343,163,7,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:08,Topeka Project Unit,"01Fire: Topeka, RX, 7/28/1992, Low Severity",,,,,,
GRCA,PIED 08,6/20/92,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 08,8/30/92,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 08,8/30/93,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 08,8/24/94,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 08,7/30/97,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 09,,,,,,,PIED,,Forest,36.01834739,-112.1353294,397697,3986580,12,NAD83,,,10/9/92,,,6804,feet,53,148,3,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:09,Quarry Project Unit,"01Fire: Quarry 2, RX, 5/11/1993, Low Severity",,,,,,
GRCA,PIED 09,10/9/92,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 09,5/27/93,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 09,10/11/94,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 09,10/18/95,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 09,5/31/98,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 10,,,,,,,PIED,,Forest,36.02058993,-112.1365269,397592,3986830,12,NAD83,,,4/4/90,,,6811,feet,120,210,4,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:10,Quarry Project Unit,"01Fire: Quarry 2, RX, 5/11/1993, Low Severity",,,,,,
GRCA,PIED 10,4/4/90,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 10,5/24/93,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 10,5/4/94,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 10,5/5/95,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 10,6/8/98,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 11,,,,,,,PIED,,Forest,36.01694702,-112.1356423,397667,3986425,12,NAD83,,,4/23/93,,,6795,feet,96,147,5,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:11,Quarry Project Unit,"01Fire: Quarry 2, RX, 5/12/1993, Low Severity",,,,,,
GRCA,PIED 11,4/23/93,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 11,5/27/93,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 11,4/29/94,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 11,5/1/95,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 11,6/10/98,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 12,,,,,,,PIED,,Forest,36.021648,-112.124191,398705,3986934,12,NAD83,,,6/11/91,,,6827,feet,199,151,8,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:12,Entrance Project Unit,"01Fire: Entrance, RX, 6/6/1992, Low Severity",,,,,,
GRCA,PIED 12,6/11/91,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 12,7/19/92,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 12,6/12/94,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 12,6/20/97,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 12,4/11/02,,From FMH 1029                                                                  ,6,02Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 13,,,,,,,PIED,,Forest,36.0289036,-112.1627284,395242,3987780,12,NAD83,,,4/27/93,,,6719,feet,25,281,4,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:13,Topeka Project Unit,"01Fire: Atchinson 2, RX, 9/6/1993, Low Severity",,,,,,
GRCA,PIED 13,4/27/93,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 13,10/3/93,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 13,5/6/94,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 13,4/25/95,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 13,6/11/98,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 14,,,,,,,PIED,,Forest,36.02944264,-112.1675643,394807,3987845,12,NAD83,,,7/27/93,,,6686,feet,312,318,4,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:14,Topeka Project Unit,"01Fire: Atchinson 2, RX, 9/6/1993, Low Severity",,,,,,
GRCA,PIED 14,7/27/93,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 14,10/2/93,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 14,7/10/94,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 14,7/6/95,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 15,,,,,,,PIED,,Forest,36.02475419,-112.1676061,394797,3987325,12,NAD83,,,7/29/93,,,6719,feet,2,239,9,, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,B:FPIED1D02:15,Topeka Project Unit,"01Fire: Atchinson 2, RX, 9/6/1993, Low Severity",,,,,,
GRCA,PIED 15,7/29/93,,From FMH 1029 ,0,Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 15,10/3/93,,From FMH 1029 ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 15,7/12/94,,From FMH 1029 ,2,01Year1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 15,7/10/95,,From FMH 1029 ,7,01Year2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRCA,PIED 15,6/16/98,,From FMH 1029 ,8,01Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
